TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
2023-03-07 16:00:00,26.99,4.38,2.665,7.35,318.6,0.0,775.209,708.897
2023-03-07 17:00:00,27.07,4.37,2.026,5.89,330.2,0.0,774.817,514.402
2023-03-07 18:00:00,26.58,5.23,3.001,7.92,309.8,0.0,774.739,228.336
2023-03-07 19:00:00,24.79,7.56,3.631,7.64,344.6,0.0,775.37,7.683
2023-03-07 20:00:00,23.11,17.69,3.254,7.3,14.9,0.0,776.37,-2.143
2023-03-07 21:00:00,21.73,26.62,3.661,6.75,344.1,0.0,777.252,-1.718
2023-03-07 22:00:00,20.35,33.35,3.003,6.86,333.1,0.0,778.034,-1.673
2023-03-07 23:00:00,18.84,33.88,2.555,4.98,297.6,0.0,778.527,-1.761
2023-03-08 00:00:00,17.5,36.01,1.63,4.05,267.1,0.0,778.789,-1.945
2023-03-08 01:00:00,15.72,37.58,1.233,2.69,254.6,0.0,778.775,-2.094
2023-03-08 02:00:00,14.74,32.33,1.575,3.51,248.2,0.0,778.32,-2.12
2023-03-08 03:00:00,13.65,32.38,0.789,2.12,223.9,0.0,777.903,-2.195
2023-03-08 04:00:00,12.47,35.26,0.709,1.81,232.0,0.0,777.557,-2.284
2023-03-08 05:00:00,11.4,37.67,0.643,1.5,261.0,0.0,777.357,-2.223
2023-03-08 06:00:00,10.24,41.03,0.524,1.25,248.3,0.0,777.648,-2.088
2023-03-08 07:00:00,10.09,43.38,1.015,1.94,198.0,0.0,778.032,-0.538
2023-03-08 08:00:00,11.92,38.18,0.701,2.17,337.7,0.0,778.619,102.218
2023-03-08 09:00:00,15.36,36.14,1.129,2.7,16.1,0.0,779.41,336.592
2023-03-08 10:00:00,17.39,32.32,1.153,2.56,356.3,0.0,779.83,554.702
2023-03-08 11:00:00,19.62,25.7,1.629,3.83,52.2,0.0,779.859,748.637
2023-03-08 12:00:00,21.62,16.87,1.864,4.38,15.4,0.0,779.342,901.9
2023-03-08 13:00:00,23.47,8.96,2.208,6.39,9.3,0.0,778.383,975.75
2023-03-08 14:00:00,24.59,7.08,2.997,6.53,318.0,0.0,777.404,978.333
2023-03-08 15:00:00,25.53,6.53,3.111,6.93,322.0,0.0,776.378,889.417
2023-03-08 16:00:00,26.22,6.87,3.15,7.58,336.6,0.0,775.6,718.137
2023-03-08 17:00:00,26.18,6.68,3.174,6.38,330.2,0.0,775.237,467.2
2023-03-08 18:00:00,25.76,6.71,3.259,7.16,341.5,0.0,775.126,237.982
2023-03-08 19:00:00,24.5,7.7,2.573,5.4,348.6,0.0,775.43,39.691
2023-03-08 20:00:00,22.96,10.13,3.307,8.53,6.3,0.0,776.153,-2.551
2023-03-08 21:00:00,21.12,19.51,2.429,5.93,10.3,0.0,777.451,-2.069
2023-03-08 22:00:00,19.42,24.27,1.945,3.48,299.5,0.0,778.091,-2.31
2023-03-08 23:00:00,17.27,26.17,1.741,3.76,246.5,0.0,778.481,-2.144
2023-03-09 00:00:00,15.71,29.81,0.828,2.09,232.5,0.0,778.721,-2.362
2023-03-09 01:00:00,14.4,28.06,1.34,2.4,226.3,0.0,778.88,-2.334
2023-03-09 02:00:00,14.01,25.46,1.381,3.39,227.5,0.0,778.539,-2.295
2023-03-09 03:00:00,13.96,24.43,1.88,4.31,233.5,0.0,777.85,-2.271
2023-03-09 04:00:00,13.01,27.42,0.86,2.96,155.2,0.0,777.359,-2.178
2023-03-09 05:00:00,11.27,33.78,0.741,1.63,241.9,0.0,777.306,-1.967
2023-03-09 06:00:00,11.02,33.58,null,1.62,324.5,0.0,777.496,-2.165
2023-03-09 07:00:00,10.5,35.86,null,null,0.0,0.0,777.842,0.043
2023-03-09 08:00:00,11.52,35.17,0.572,1.41,233.3,0.0,778.317,100.856
2023-03-09 09:00:00,16.03,28.94,0.686,2.19,84.0,0.0,778.895,338.708
2023-03-09 10:00:00,17.71,29.97,1.172,3.53,48.3,0.0,779.11,576.43
2023-03-09 11:00:00,20.03,24.67,1.582,4.0,82.2,0.0,778.836,762.133
2023-03-09 12:00:00,21.64,21.43,1.584,3.91,52.6,0.0,778.421,890.667
2023-03-09 13:00:00,23.39,18.85,1.854,4.52,30.1,0.0,777.643,954.983
2023-03-09 14:00:00,24.81,13.74,2.409,6.8,336.7,0.0,776.696,944.35
2023-03-09 15:00:00,25.62,11.91,2.927,6.82,4.2,0.0,775.931,870.578
2023-03-09 16:00:00,26.12,11.12,2.53,7.3,339.1,0.0,775.188,701.282
2023-03-09 17:00:00,26.37,10.92,2.696,6.74,329.0,0.0,774.836,488.262
2023-03-09 18:00:00,26.07,10.16,2.929,6.6,331.2,0.0,774.716,249.84
2023-03-09 19:00:00,24.86,10.64,2.206,5.08,339.1,0.0,774.828,34.857
2023-03-09 20:00:00,23.32,14.21,2.841,9.74,3.8,0.0,775.589,-2.621
2023-03-09 21:00:00,21.8,18.84,3.37,8.28,15.3,0.0,776.759,-1.968
2023-03-09 22:00:00,20.38,16.36,2.351,5.14,342.0,0.0,777.607,-2.379
2023-03-09 23:00:00,19.08,18.65,2.103,5.8,317.9,0.0,778.225,-2.385
2023-03-10 00:00:00,16.76,24.27,1.898,4.13,229.8,0.0,778.444,-2.088
2023-03-10 01:00:00,15.87,21.69,1.907,4.51,229.7,0.0,778.355,-2.364
2023-03-10 02:00:00,15.39,19.53,1.686,3.82,235.5,0.0,778.053,-2.127
2023-03-10 03:00:00,14.59,21.06,0.982,3.79,264.5,0.0,777.743,-1.804
2023-03-10 04:00:00,13.37,25.33,0.48,1.15,225.3,0.0,777.55,-1.888
2023-03-10 05:00:00,11.94,30.9,0.492,1.22,223.8,0.0,777.476,-1.906
2023-03-10 06:00:00,11.49,35.58,0.848,1.48,251.3,0.0,777.637,-1.958
2023-03-10 07:00:00,11.23,41.68,0.621,1.3,305.1,0.0,778.021,0.059
2023-03-10 08:00:00,12.39,42.83,0.855,1.72,196.1,0.0,778.495,98.817
2023-03-10 09:00:00,16.62,31.48,0.618,1.54,146.8,0.0,778.784,332.718
2023-03-10 10:00:00,18.8,27.46,1.321,2.78,56.5,0.0,778.855,570.612
2023-03-10 11:00:00,20.22,24.88,1.85,4.08,25.2,0.0,778.662,743.03
2023-03-10 12:00:00,22.15,18.23,1.987,4.49,16.5,0.0,778.355,871.352
2023-03-10 13:00:00,24.06,11.48,2.095,6.06,64.8,0.0,777.592,952.933
2023-03-10 14:00:00,24.95,11.29,2.21,6.23,344.5,0.0,776.713,944.167
2023-03-10 15:00:00,25.71,10.24,2.329,6.12,25.9,0.0,775.791,848.693
2023-03-10 16:00:00,26.12,8.7,2.866,7.23,38.0,0.0,774.933,721.61
2023-03-10 17:00:00,26.41,8.39,2.247,6.46,320.4,0.0,774.483,465.897
2023-03-10 18:00:00,26.15,8.46,2.506,5.76,327.0,0.0,774.536,250.098
2023-03-10 19:00:00,24.5,12.67,3.667,7.76,346.1,0.0,775.034,18.701
2023-03-10 20:00:00,22.37,17.97,3.914,9.48,9.8,0.0,776.069,-1.613
2023-03-10 21:00:00,20.85,16.42,2.89,6.66,349.7,0.0,776.726,-1.997
2023-03-10 22:00:00,19.96,18.49,1.728,4.75,328.7,0.0,777.176,-1.966
2023-03-10 23:00:00,18.52,20.09,1.533,2.76,285.7,0.0,777.638,-2.048
2023-03-11 00:00:00,16.87,27.21,1.594,3.34,240.3,0.0,777.572,-1.922
2023-03-11 01:00:00,15.73,29.78,1.124,3.28,238.6,0.0,777.386,-2.069
2023-03-11 02:00:00,14.58,35.68,0.823,1.39,279.6,0.0,777.229,-2.024
2023-03-11 03:00:00,13.3,40.9,0.537,1.36,255.1,0.0,777.014,-1.928
2023-03-11 04:00:00,12.96,41.73,1.209,2.27,295.2,0.0,776.792,-2.19
2023-03-11 05:00:00,12.69,40.08,1.138,3.05,220.3,0.0,776.81,-1.964
2023-03-11 06:00:00,11.87,42.35,0.706,1.61,229.3,0.0,776.936,-1.97
2023-03-11 07:00:00,11.23,42.72,0.808,1.95,231.5,0.0,777.185,0.173
2023-03-11 08:00:00,12.46,40.92,0.712,1.65,184.2,0.0,777.722,100.714
2023-03-11 09:00:00,16.38,34.87,0.585,1.88,48.6,0.0,778.187,337.252
2023-03-11 10:00:00,18.15,33.8,1.402,3.57,56.3,0.0,778.291,579.46
2023-03-11 11:00:00,20.24,27.95,2.064,4.3,64.8,0.0,778.088,769.59
2023-03-11 12:00:00,22.05,20.13,2.045,4.24,18.4,0.0,777.537,898.2
2023-03-11 13:00:00,23.92,15.65,1.898,4.55,346.2,0.0,776.666,954.583
2023-03-11 14:00:00,25.12,13.56,2.249,6.02,326.3,0.0,775.633,938.3
2023-03-11 15:00:00,25.54,13.88,2.71,6.71,62.1,0.0,774.694,702.445
2023-03-11 16:00:00,24.87,14.94,1.823,5.26,112.4,0.0,774.002,142.287
2023-03-11 17:00:00,24.69,14.9,1.731,3.61,141.6,0.0,773.7,104.157
2023-03-11 18:00:00,23.16,18.09,3.503,10.12,282.0,0.0,774.316,48.915
2023-03-11 19:00:00,20.78,25.43,3.929,12.86,250.0,0.0,775.645,1.071
2023-03-11 20:00:00,17.45,41.76,4.375,11.67,274.2,0.0,777.037,-1.858
2023-03-11 21:00:00,17.55,40.62,2.337,5.89,55.4,0.0,777.399,-1.45
2023-03-11 22:00:00,16.42,45.18,1.849,4.93,205.7,0.0,777.809,-1.725
2023-03-11 23:00:00,15.89,44.05,1.397,4.2,230.8,0.0,777.339,-1.694
2023-03-12 00:00:00,15.56,44.25,1.172,2.42,301.9,0.0,777.289,-1.687
2023-03-12 01:00:00,15.25,47.26,1.476,2.36,284.5,0.0,777.387,-1.703
2023-03-12 02:00:00,14.61,43.46,1.091,3.52,213.3,0.0,776.941,-1.696
2023-03-12 03:00:00,13.39,48.58,0.692,1.55,243.9,0.0,776.318,-1.649
2023-03-12 04:00:00,12.67,51.25,0.711,2.25,137.4,0.0,776.015,-1.916
2023-03-12 05:00:00,12.35,53.53,1.016,2.08,234.7,0.0,776.237,-1.738
2023-03-12 06:00:00,11.31,57.75,0.795,1.59,182.2,0.0,776.576,-1.701
2023-03-12 07:00:00,10.89,59.08,0.737,1.9,235.1,0.0,776.963,0.597
2023-03-12 08:00:00,12.06,54.84,0.663,1.88,226.6,0.0,777.303,101.936
2023-03-12 09:00:00,16.52,40.92,0.786,2.27,35.8,0.0,777.585,336.085
2023-03-12 10:00:00,18.36,35.75,1.662,3.52,66.0,0.0,777.943,562.873
2023-03-12 11:00:00,20.51,29.33,1.571,3.5,29.7,0.0,777.786,742.24
2023-03-12 12:00:00,22.26,24.2,2.366,6.12,27.6,0.0,777.131,861.863
2023-03-12 13:00:00,23.24,21.13,2.114,5.15,102.6,0.0,776.301,619.682
2023-03-12 14:00:00,23.12,20.99,3.136,6.2,140.6,0.0,775.516,287.213
2023-03-12 15:00:00,21.22,19.16,6.161,14.73,175.9,0.0,775.124,63.164
2023-03-12 16:00:00,16.74,36.28,7.787,16.58,199.9,0.0,775.608,64.279
2023-03-12 17:00:00,16.23,39.17,2.52,7.7,277.1,0.0,777.147,74.406
2023-03-12 18:00:00,17.41,35.46,1.722,5.51,226.2,0.0,777.022,71.926
2023-03-12 19:00:00,16.8,37.6,2.195,8.98,209.0,0.0,776.714,13.831
2023-03-12 20:00:00,16.42,40.68,2.953,6.66,345.7,0.0,778.552,-1.228
2023-03-12 21:00:00,15.54,45.43,1.711,4.59,284.6,0.0,779.605,-1.434
2023-03-12 22:00:00,14.84,47.93,1.306,3.12,247.3,0.0,779.786,-1.324
2023-03-12 23:00:00,14.13,50.71,1.808,4.4,216.6,0.0,779.577,-1.207
2023-03-13 00:00:00,13.75,50.33,1.424,3.98,198.6,0.0,779.161,-1.236
2023-03-13 01:00:00,14.01,49.07,0.668,2.64,292.4,0.0,778.818,-1.192
2023-03-13 02:00:00,12.97,51.37,1.34,3.73,225.0,0.0,778.31,-1.585
2023-03-13 03:00:00,13.13,49.59,1.283,4.06,193.2,0.0,777.556,-1.445
2023-03-13 04:00:00,12.41,54.31,1.021,2.36,226.5,0.0,777.325,-1.309
2023-03-13 05:00:00,11.68,56.66,0.98,2.2,274.6,0.0,777.245,-1.514
2023-03-13 06:00:00,11.4,55.92,1.706,3.77,227.5,0.0,777.708,-1.612
2023-03-13 07:00:00,11.1,54.2,1.236,3.17,237.7,0.0,778.025,2.073
2023-03-13 08:00:00,12.23,48.8,1.179,2.56,270.7,0.0,778.487,106.28
2023-03-13 09:00:00,15.91,39.34,0.802,2.48,318.4,0.0,778.716,314.775
2023-03-13 10:00:00,17.66,35.23,1.249,2.92,73.7,0.0,778.752,561.633
2023-03-13 11:00:00,19.39,30.02,1.799,4.3,4.1,0.0,778.476,768.418
2023-03-13 12:00:00,20.73,26.81,1.98,4.92,349.9,0.0,777.932,866.352
2023-03-13 13:00:00,22.36,22.66,2.183,5.09,41.9,0.0,777.041,891.162
2023-03-13 14:00:00,22.41,22.07,4.423,11.89,148.1,0.0,776.226,676.42
2023-03-13 15:00:00,20.67,25.69,4.863,12.37,182.0,0.0,775.771,245.785
2023-03-13 16:00:00,18.99,29.91,4.977,12.47,206.7,0.0,775.597,155.845
2023-03-13 17:00:00,19.08,29.35,5.317,11.13,267.2,0.0,775.682,108.541
2023-03-13 18:00:00,18.63,30.56,2.914,11.3,239.4,0.0,775.893,72.899
2023-03-13 19:00:00,18.25,30.62,2.149,5.82,208.4,0.0,776.281,10.398
2023-03-13 20:00:00,17.98,30.88,1.39,3.48,174.5,0.0,777.149,-1.269
2023-03-13 21:00:00,17.6,33.29,2.113,5.66,234.5,0.0,777.964,-1.267
2023-03-13 22:00:00,16.46,41.54,3.224,8.29,318.8,0.0,779.111,-1.163
2023-03-13 23:00:00,15.15,49.71,2.586,7.76,343.6,0.0,779.716,-1.159
2023-03-14 00:00:00,14.34,50.26,1.105,2.2,148.3,0.0,779.557,-1.596
2023-03-14 01:00:00,13.7,54.22,1.701,4.38,142.1,0.0,779.112,-1.756
2023-03-14 02:00:00,13.06,58.97,0.981,2.11,194.6,0.0,778.514,-1.39
2023-03-14 03:00:00,12.61,54.67,1.002,2.38,254.0,0.0,777.887,-1.228
2023-03-14 04:00:00,11.58,57.91,0.929,2.25,206.8,0.0,777.58,-1.607
2023-03-14 05:00:00,10.85,61.58,0.889,1.77,266.7,0.0,777.54,-1.676
2023-03-14 06:00:00,9.93,64.77,null,null,0.0,0.0,777.914,-1.822
2023-03-14 07:00:00,9.69,65.04,null,null,0.0,0.0,778.378,1.077
2023-03-14 08:00:00,11.44,58.81,0.373,1.04,239.7,0.0,778.923,115.96
2023-03-14 09:00:00,15.24,47.19,0.796,2.61,129.1,0.0,779.401,338.813
2023-03-14 10:00:00,16.8,42.11,1.289,3.24,29.7,0.0,779.597,579.22
2023-03-14 11:00:00,19.13,34.5,1.788,4.63,22.4,0.0,779.574,751.197
2023-03-14 12:00:00,20.75,28.39,1.91,4.98,21.4,0.0,778.969,871.538
2023-03-14 13:00:00,22.01,24.7,2.817,8.86,104.0,0.0,778.123,802.33
2023-03-14 14:00:00,21.05,26.49,4.732,10.79,167.8,0.0,777.617,508.78
2023-03-14 15:00:00,20.74,26.38,5.528,11.23,202.0,0.0,777.043,693.278
2023-03-14 16:00:00,19.29,32.28,4.412,12.24,276.0,0.0,777.26,194.783
2023-03-14 17:00:00,16.93,40.48,4.504,14.38,274.0,0.0,777.458,108.225
2023-03-14 18:00:00,17.56,40.59,1.54,4.97,273.1,0.0,777.783,65.027
2023-03-14 19:00:00,18.03,37.54,2.841,7.99,121.6,0.0,777.794,11.469
2023-03-14 20:00:00,17.21,39.16,1.71,4.99,142.9,0.0,778.321,-1.546
2023-03-14 21:00:00,16.55,41.98,1.191,2.32,206.8,0.0,778.837,-1.218
2023-03-14 22:00:00,16.51,43.72,1.436,3.8,329.3,0.0,779.528,-1.257
2023-03-14 23:00:00,15.88,46.15,1.413,3.5,315.9,0.0,779.932,-1.397
2023-03-15 00:00:00,14.33,54.19,1.116,4.14,185.7,0.0,780.23,-1.452
2023-03-15 01:00:00,14.23,53.92,1.568,3.67,294.9,0.0,780.24,-1.166
2023-03-15 02:00:00,14.28,53.66,1.381,2.92,285.0,0.0,780.012,-0.989
2023-03-15 03:00:00,14.21,54.08,1.761,5.39,302.3,0.0,779.653,-1.033
2023-03-15 04:00:00,13.06,61.68,3.548,7.81,320.6,0.0,779.721,-0.3
2023-03-15 05:00:00,11.73,69.33,2.854,6.09,294.6,0.0,779.954,-1.014
2023-03-15 06:00:00,11.27,71.02,1.389,4.02,260.9,0.0,780.066,-1.526
2023-03-15 07:00:00,10.62,73.06,null,1.31,324.3,0.0,780.123,0.14
2023-03-15 08:00:00,11.49,65.84,0.656,1.73,184.4,0.0,780.204,70.874
2023-03-15 09:00:00,13.95,56.72,1.523,3.46,135.9,0.0,780.317,288.085
2023-03-15 10:00:00,15.86,49.93,1.106,3.11,33.6,0.0,780.322,403.278
2023-03-15 11:00:00,18.39,40.84,1.756,4.24,21.8,0.0,780.054,753.397
2023-03-15 12:00:00,20.29,31.63,2.041,4.73,49.6,0.0,779.63,723.303
2023-03-15 13:00:00,19.98,30.97,2.72,10.78,98.9,0.0,779.1,267.374
2023-03-15 14:00:00,15.41,54.76,4.17,10.59,126.0,0.5,779.385,147.583
2023-03-15 15:00:00,12.96,75.72,2.986,6.41,142.7,1.4,779.261,173.76
2023-03-15 16:00:00,15.02,60.88,2.481,6.72,128.5,0.0,778.491,345.042
2023-03-15 17:00:00,17.44,44.97,1.105,2.93,321.4,0.0,777.85,335.45
2023-03-15 18:00:00,16.02,54.61,3.915,8.41,344.1,0.0,778.281,44.708
2023-03-15 19:00:00,12.8,78.54,2.792,7.99,310.7,3.3,779.078,3.472
2023-03-15 20:00:00,12.4,80.89,1.783,5.88,347.9,0.0,779.667,-1.264
2023-03-15 21:00:00,11.48,88.17,2.354,6.2,75.3,1.6,780.836,-0.512
2023-03-15 22:00:00,9.84,91.63,null,4.13,336.2,2.3,781.7,-0.585
2023-03-15 23:00:00,9.88,91.98,1.381,3.58,201.9,0.0,781.404,-1.056
2023-03-16 00:00:00,10.19,92.27,0.927,1.8,219.4,0.0,781.22,-1.007
2023-03-16 01:00:00,10.34,88.88,0.93,1.71,252.5,0.0,780.891,-1.159
2023-03-16 02:00:00,10.15,89.74,0.684,1.57,238.8,0.0,780.333,-1.191
2023-03-16 03:00:00,9.72,88.31,0.905,1.62,220.7,0.1,779.749,-1.193
2023-03-16 04:00:00,9.48,90.5,0.559,1.68,215.0,0.0,779.336,-1.08
2023-03-16 05:00:00,9.66,90.0,0.799,2.04,161.8,0.0,779.011,-1.151
2023-03-16 06:00:00,9.57,87.9,1.432,3.34,146.4,0.0,779.222,-1.096
2023-03-16 07:00:00,9.35,90.84,1.27,1.95,169.1,0.0,779.368,1.943
2023-03-16 08:00:00,10.91,80.09,0.728,2.54,163.6,0.0,779.381,140.566
2023-03-16 09:00:00,12.89,66.31,1.107,2.63,67.4,0.0,779.522,330.553
2023-03-16 10:00:00,14.61,57.38,1.479,3.65,79.1,0.0,779.456,616.275
2023-03-16 11:00:00,17.86,41.06,1.49,3.68,37.9,0.0,779.29,817.14
2023-03-16 12:00:00,19.95,28.47,2.15,5.51,33.4,0.0,778.736,885.712
2023-03-16 13:00:00,20.55,22.71,2.027,6.48,315.5,0.0,777.875,679.583
2023-03-16 14:00:00,21.38,21.48,2.357,6.29,323.3,0.0,776.987,817.075
2023-03-16 15:00:00,20.93,28.03,4.685,10.27,264.0,0.0,776.388,661.417
