TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
2023-03-25 17:00:00,25.25,25.32,2.26,5.9,159.5,0.0,773.298,117.765
2023-03-25 18:00:00,24.45,31.13,2.949,6.42,167.8,0.0,773.198,124.204
2023-03-25 19:00:00,23.74,30.52,2.752,7.5,188.0,0.0,773.431,39.723
2023-03-25 20:00:00,22.21,31.15,2.43,5.92,332.5,0.0,774.369,-0.975
2023-03-25 21:00:00,21.16,35.61,1.667,3.68,325.7,0.0,775.467,-1.578
2023-03-25 22:00:00,20.17,41.15,1.943,4.88,345.0,0.0,776.414,-1.622
2023-03-25 23:00:00,18.6,40.12,1.888,3.85,236.0,0.0,776.723,-1.546
2023-03-26 00:00:00,17.53,41.22,0.962,3.14,242.2,0.0,776.688,-1.453
2023-03-26 01:00:00,16.9,43.35,0.855,1.94,253.2,0.0,776.499,-1.445
2023-03-26 02:00:00,16.51,45.76,0.867,1.81,221.9,0.0,776.253,-1.282
2023-03-26 03:00:00,15.68,49.8,0.564,1.45,220.1,0.0,775.829,-1.645
2023-03-26 04:00:00,15.14,49.15,1.122,2.54,124.0,0.0,775.566,-1.916
2023-03-26 05:00:00,14.02,54.54,0.985,2.18,190.7,0.0,775.589,-1.764
2023-03-26 06:00:00,13.06,57.25,0.667,1.39,211.3,0.0,775.759,-1.676
2023-03-26 07:00:00,12.33,59.5,0.541,1.3,218.0,0.0,776.367,6.738
2023-03-26 08:00:00,14.96,51.83,0.465,1.3,157.6,0.0,777.09,145.337
2023-03-26 09:00:00,18.36,38.59,0.923,2.8,75.2,0.0,777.577,388.705
2023-03-26 10:00:00,20.11,34.83,1.271,3.19,51.3,0.0,777.899,616.463
2023-03-26 11:00:00,21.67,32.26,1.729,4.55,24.0,0.0,777.721,786.578
2023-03-26 12:00:00,23.49,28.4,2.057,4.67,50.5,0.0,777.21,881.155
2023-03-26 13:00:00,24.77,25.1,2.21,5.56,94.0,0.0,776.335,956.767
2023-03-26 14:00:00,25.68,23.7,2.276,5.13,9.1,0.0,775.437,867.698
2023-03-26 15:00:00,26.79,22.38,2.229,6.01,101.6,0.0,774.431,738.853
2023-03-26 16:00:00,27.2,21.46,2.162,6.24,169.8,0.0,773.717,563.162
2023-03-26 17:00:00,26.35,25.2,2.573,6.36,164.0,0.0,773.459,254.74
2023-03-26 18:00:00,25.52,29.68,2.952,6.9,159.5,0.0,773.431,91.936
2023-03-26 19:00:00,22.81,37.68,2.943,14.45,43.0,0.2,774.343,32.811
2023-03-26 20:00:00,20.46,57.28,2.184,5.1,359.4,0.0,775.795,-0.968
2023-03-26 21:00:00,20.11,50.82,1.212,3.6,307.2,0.0,776.522,-1.635
2023-03-26 22:00:00,18.93,55.3,0.751,1.7,283.9,0.0,777.137,-1.758
2023-03-26 23:00:00,18.24,50.61,1.285,3.13,236.0,0.0,777.408,-1.881
2023-03-27 00:00:00,17.84,44.61,1.392,3.72,245.7,0.0,777.459,-1.683
2023-03-27 01:00:00,16.76,48.16,0.899,2.22,229.3,0.0,777.098,-1.735
2023-03-27 02:00:00,15.73,52.42,0.601,1.55,192.4,0.0,776.86,-1.774
2023-03-27 03:00:00,14.57,57.48,0.474,1.45,219.5,0.0,776.601,-1.689
2023-03-27 04:00:00,14.2,60.01,0.727,1.32,214.1,0.0,776.442,-1.865
2023-03-27 05:00:00,13.56,60.12,0.475,1.56,216.1,0.0,776.494,-1.788
2023-03-27 06:00:00,13.03,59.37,0.879,1.85,238.2,0.0,776.606,-1.776
2023-03-27 07:00:00,12.68,61.57,0.74,1.41,211.5,0.0,777.027,6.539
2023-03-27 08:00:00,14.98,56.25,0.516,1.99,164.4,0.0,777.601,143.905
2023-03-27 09:00:00,17.64,47.24,1.449,2.75,89.7,0.0,778.127,384.39
2023-03-27 10:00:00,19.82,41.35,1.213,2.85,45.6,0.0,778.409,615.915
2023-03-27 11:00:00,22.24,32.67,1.788,3.84,50.6,0.0,778.204,827.097
2023-03-27 12:00:00,24.07,27.79,1.743,4.14,54.3,0.0,777.75,933.817
2023-03-27 13:00:00,25.29,25.78,2.356,5.31,21.4,0.0,776.983,1007.7
2023-03-27 14:00:00,26.65,22.97,2.139,5.45,7.7,0.0,775.985,944.665
2023-03-27 15:00:00,26.77,19.22,1.885,4.95,49.4,0.0,775.111,218.173
2023-03-27 16:00:00,27.18,16.99,1.004,2.13,355.2,0.0,774.542,354.377
2023-03-27 17:00:00,28.58,13.99,1.245,3.16,18.9,0.0,774.108,493.16
2023-03-27 18:00:00,27.48,16.84,2.996,9.03,321.2,0.0,774.329,223.752
2023-03-27 19:00:00,24.8,21.68,1.391,5.81,252.0,0.0,775.135,17.069
2023-03-27 20:00:00,23.08,29.92,1.667,3.78,225.8,0.0,775.98,-1.94
2023-03-27 21:00:00,22.21,32.14,1.504,4.59,337.2,0.0,776.875,-2.157
2023-03-27 22:00:00,21.23,34.21,1.189,2.81,283.9,0.0,777.855,-1.822
2023-03-27 23:00:00,20.09,38.53,1.311,2.99,137.4,0.0,778.555,-1.891
2023-03-28 00:00:00,18.66,43.46,1.888,3.96,240.4,0.0,778.55,-1.707
2023-03-28 01:00:00,18.13,44.5,2.031,4.15,248.9,0.0,777.991,-1.576
2023-03-28 02:00:00,17.81,45.52,1.359,3.8,280.1,0.0,777.453,-1.631
2023-03-28 03:00:00,16.29,50.69,0.87,2.2,203.2,0.0,777.19,-1.651
2023-03-28 04:00:00,15.39,54.09,0.64,1.69,259.7,0.0,776.959,-1.648
2023-03-28 05:00:00,14.64,56.95,0.623,1.58,234.8,0.0,777.278,-1.704
2023-03-28 06:00:00,13.88,60.72,0.851,1.76,243.4,0.0,777.78,-1.756
2023-03-28 07:00:00,14.02,60.46,0.906,1.95,238.9,0.0,778.269,5.893
2023-03-28 08:00:00,16.07,54.04,0.687,1.78,267.0,0.0,778.788,138.877
2023-03-28 09:00:00,19.69,42.57,0.832,3.87,202.7,0.0,779.3,368.105
2023-03-28 10:00:00,20.82,40.02,2.261,4.66,336.5,0.0,779.459,607.453
2023-03-28 11:00:00,22.43,30.94,2.068,5.41,9.4,0.0,779.209,817.57
2023-03-28 12:00:00,23.7,28.92,2.342,5.86,16.3,0.0,778.742,931.3
2023-03-28 13:00:00,24.94,27.86,2.401,5.64,359.5,0.0,777.896,965.733
2023-03-28 14:00:00,25.99,26.17,2.355,5.58,327.6,0.0,776.915,916.933
2023-03-28 15:00:00,26.55,25.29,2.349,6.71,358.2,0.0,776.064,590.897
2023-03-28 16:00:00,26.82,23.8,1.537,3.53,48.0,0.0,775.273,343.437
2023-03-28 17:00:00,26.59,24.9,1.846,8.93,35.6,0.0,774.71,83.004
2023-03-28 18:00:00,20.69,51.5,4.606,11.84,27.2,10.2,776.105,7.973
2023-03-28 19:00:00,14.18,85.4,4.446,11.23,281.1,6.9,778.702,12.315
2023-03-28 20:00:00,15.78,70.11,2.573,6.64,336.5,0.0,780.211,-1.309
2023-03-28 21:00:00,13.83,82.08,2.227,5.45,146.4,1.7,781.499,-0.786
2023-03-28 22:00:00,13.14,88.95,1.177,3.04,262.2,0.2,781.965,-1.279
2023-03-28 23:00:00,13.19,88.3,1.609,3.03,190.7,0.0,781.276,-1.652
2023-03-29 00:00:00,13.4,85.4,1.708,3.23,221.5,0.0,780.197,-1.837
2023-03-29 01:00:00,13.02,87.39,0.678,1.97,201.5,0.0,779.466,-1.661
2023-03-29 02:00:00,12.7,91.34,0.901,1.78,297.8,0.1,779.217,-1.48
2023-03-29 03:00:00,12.65,89.83,0.628,1.88,260.3,0.0,779.616,-1.52
2023-03-29 04:00:00,12.07,88.64,0.699,2.14,235.5,0.0,779.468,-1.619
2023-03-29 05:00:00,11.85,84.74,1.396,3.82,238.2,0.0,779.114,-1.755
2023-03-29 06:00:00,12.59,79.46,0.857,2.32,243.7,0.0,779.169,-1.07
2023-03-29 07:00:00,12.75,78.66,0.889,2.12,205.3,0.0,779.37,7.107
2023-03-29 08:00:00,14.18,73.36,0.861,2.73,114.3,0.0,779.576,133.84
2023-03-29 09:00:00,15.17,67.54,1.704,3.44,110.5,0.0,779.836,371.673
2023-03-29 10:00:00,16.83,62.72,1.438,3.21,76.6,0.0,779.811,608.535
2023-03-29 11:00:00,18.88,53.74,1.75,3.86,338.5,0.0,779.547,792.388
2023-03-29 12:00:00,20.5,46.46,1.595,4.19,347.4,0.0,779.081,932.167
2023-03-29 13:00:00,21.98,42.14,1.938,4.67,104.5,0.0,778.184,1004.05
2023-03-29 14:00:00,23.84,36.3,1.674,4.46,47.1,0.0,777.209,988.117
2023-03-29 15:00:00,24.79,32.77,2.106,5.32,40.4,0.0,776.193,711.332
2023-03-29 16:00:00,24.65,33.1,1.627,4.91,353.4,0.0,775.404,231.397
2023-03-29 17:00:00,23.99,37.31,1.587,3.96,358.9,0.0,775.155,71.519
2023-03-29 18:00:00,23.15,40.46,2.198,7.9,146.6,0.0,775.233,19.244
2023-03-29 19:00:00,21.69,43.99,3.171,9.98,210.8,0.0,775.774,12.591
2023-03-29 20:00:00,13.81,78.45,3.407,9.63,309.2,20.7,778.456,2.216
2023-03-29 21:00:00,11.81,97.61,1.866,5.36,114.4,7.1,780.731,-0.468
2023-03-29 22:00:00,12.22,97.51,1.447,4.6,232.9,0.1,780.85,-0.835
2023-03-29 23:00:00,13.34,94.74,1.204,3.02,154.5,0.0,780.581,-0.916
2023-03-30 00:00:00,13.44,92.13,1.245,2.53,178.3,0.0,779.715,-1.165
2023-03-30 01:00:00,12.72,86.94,1.135,3.27,213.8,0.0,778.717,-1.513
2023-03-30 02:00:00,12.71,83.45,1.257,3.61,138.2,0.0,778.188,-2.042
2023-03-30 03:00:00,11.9,88.06,0.829,2.54,212.9,0.0,777.827,-1.519
2023-03-30 04:00:00,11.17,93.25,0.487,1.08,282.2,0.0,777.646,-1.426
2023-03-30 05:00:00,10.81,94.97,0.688,1.66,211.8,0.0,777.838,-1.711
2023-03-30 06:00:00,10.84,93.28,0.821,1.65,259.2,0.0,778.041,-1.585
2023-03-30 07:00:00,10.48,92.4,0.784,1.59,224.0,0.0,778.492,9.151
2023-03-30 08:00:00,12.48,81.73,0.389,0.94,248.2,0.1,778.777,153.955
2023-03-30 09:00:00,15.37,63.02,0.56,1.7,276.6,0.0,778.988,371.96
2023-03-30 10:00:00,17.38,54.57,0.994,2.65,10.2,0.0,779.011,606.38
2023-03-30 11:00:00,19.29,47.96,1.346,3.32,48.2,0.0,778.939,818.557
2023-03-30 12:00:00,21.0,41.92,1.639,3.91,68.0,0.0,778.436,850.918
2023-03-30 13:00:00,22.52,32.23,1.756,4.0,96.9,0.0,777.629,969.867
2023-03-30 14:00:00,24.18,28.05,1.942,4.96,43.2,0.0,776.719,961.858
2023-03-30 15:00:00,25.24,26.7,2.201,5.67,81.4,0.0,775.865,842.038
2023-03-30 16:00:00,25.8,26.24,2.62,6.9,86.1,0.0,775.204,658.058
2023-03-30 17:00:00,25.67,23.47,3.055,7.7,90.3,0.0,774.895,417.577
2023-03-30 18:00:00,24.42,23.32,3.515,7.98,158.6,0.0,774.952,140.925
2023-03-30 19:00:00,22.58,27.15,2.575,7.67,167.5,0.0,775.574,23.746
2023-03-30 20:00:00,21.28,29.48,1.734,3.91,172.0,0.0,776.319,-1.891
2023-03-30 21:00:00,20.13,29.2,1.36,3.1,186.8,0.0,776.958,-1.838
2023-03-30 22:00:00,18.64,33.34,1.628,2.88,225.3,0.0,777.615,-2.022
2023-03-30 23:00:00,16.96,43.64,1.452,2.83,271.1,0.0,778.173,-1.799
2023-03-31 00:00:00,15.84,39.11,1.132,3.04,217.6,0.0,778.426,-1.826
2023-03-31 01:00:00,15.34,42.26,1.023,2.17,237.6,0.0,778.435,-1.737
2023-03-31 02:00:00,14.61,45.4,1.032,2.14,257.9,0.0,778.107,-1.681
2023-04-01 00:00:00,19.73,40.42,1.317,3.49,313.0,0.0,779.37,-1.591
2023-04-01 00:00:00,19.73,40.42,1.317,3.49,313.0,0.0,779.37,-1.591
2023-04-01 01:00:00,17.99,48.96,1.445,3.24,230.6,0.0,779.178,-1.584
2023-04-01 02:00:00,16.99,51.02,1.734,3.27,236.9,0.0,778.692,-1.647
2023-04-01 03:00:00,16.11,53.73,1.309,2.95,246.3,0.0,778.169,-1.696
2023-04-01 04:00:00,15.32,57.75,0.819,3.03,185.4,0.0,778.003,-1.732
2023-04-01 05:00:00,14.41,63.86,0.794,2.23,199.9,0.0,778.186,-1.798
2023-04-01 06:00:00,12.83,71.77,0.366,1.2,248.4,0.0,778.665,-1.691
2023-04-01 07:00:00,12.5,68.49,0.452,1.55,215.2,0.0,779.127,9.729
2023-04-01 08:00:00,15.51,55.03,0.477,1.19,192.8,0.0,779.689,159.285
2023-04-01 09:00:00,18.72,42.32,1.014,2.51,18.9,0.0,780.205,398.61
2023-04-01 10:00:00,20.29,37.68,1.163,3.2,36.4,0.0,780.384,640.622
2023-04-01 11:00:00,22.4,33.4,1.678,3.87,9.0,0.0,780.129,838.033
2023-04-01 12:00:00,24.47,28.3,1.751,4.44,47.9,0.0,779.563,967.717
2023-04-01 13:00:00,26.1,22.08,2.103,5.78,65.2,0.0,778.599,1021.717
2023-04-01 14:00:00,27.41,19.07,2.907,6.3,79.5,0.0,777.492,998.767
2023-04-01 15:00:00,28.36,16.61,2.904,7.05,97.8,0.0,776.499,860.41
2023-04-01 16:00:00,28.73,15.33,2.611,6.81,116.7,0.0,775.724,614.068
2023-04-01 17:00:00,28.68,14.64,3.419,7.85,154.9,0.0,775.296,505.405
2023-04-01 18:00:00,27.26,17.83,4.481,9.81,151.9,0.0,775.459,246.552
2023-04-01 19:00:00,24.97,24.6,3.926,9.91,171.0,0.0,776.119,38.221
2023-04-01 20:00:00,23.62,31.95,2.781,6.41,234.1,0.0,776.945,-1.772
2023-04-01 21:00:00,21.6,44.21,3.847,8.3,296.2,0.0,778.442,-1.01
2023-04-01 22:00:00,19.58,53.13,3.879,8.05,322.4,0.0,779.59,-1.132
2023-04-01 23:00:00,18.26,62.25,2.737,5.79,303.9,0.0,780.205,-1.405
2023-04-02 00:00:00,17.49,64.7,2.02,4.78,313.0,0.0,780.435,-1.508
2023-04-02 01:00:00,16.82,66.08,1.295,3.13,291.0,0.0,780.135,-1.578
2023-04-02 02:00:00,15.94,68.14,0.558,1.64,231.9,0.0,779.396,-1.685
2023-04-02 03:00:00,15.08,68.09,0.821,1.8,249.0,0.0,778.886,-1.743
2023-04-02 04:00:00,14.4,71.94,0.821,1.67,184.6,0.0,778.637,-1.903
2023-04-02 05:00:00,14.06,73.94,0.645,1.7,236.0,0.0,778.579,-1.674
2023-04-02 06:00:00,13.19,74.75,0.53,1.13,233.6,0.0,778.801,-1.68
2023-04-02 07:00:00,12.36,70.54,0.264,1.13,272.0,0.0,779.105,9.599
2023-04-02 08:00:00,15.18,54.05,0.346,1.12,305.0,0.0,779.547,159.844
2023-04-02 09:00:00,17.41,54.01,1.045,2.57,51.7,0.0,779.84,404.017
2023-04-02 10:00:00,19.25,50.08,1.336,3.53,53.3,0.0,779.981,643.785
2023-04-02 11:00:00,21.6,39.49,1.405,3.1,40.2,0.0,779.696,837.102
2023-04-02 12:00:00,24.29,27.44,1.535,4.49,2.2,0.0,779.072,963.867
2023-04-02 13:00:00,25.85,21.88,2.196,5.74,42.7,0.0,778.125,1037.067
2023-04-02 14:00:00,26.43,20.5,2.304,5.25,342.6,0.0,777.031,1007.033
2023-04-02 15:00:00,27.49,17.69,2.52,6.95,8.8,0.0,775.949,892.568
2023-04-02 16:00:00,27.96,16.51,2.087,5.13,122.8,0.0,775.098,608.685
2023-04-02 17:00:00,27.19,16.19,1.04,2.6,209.8,0.0,774.583,101.635
2023-04-02 18:00:00,27.81,15.23,0.908,1.77,224.8,0.0,774.294,184.636
2023-04-02 19:00:00,25.19,23.22,1.328,3.37,241.2,0.0,774.608,11.014
2023-04-02 20:00:00,23.66,26.31,2.273,7.29,266.7,0.0,775.6,-2.045
2023-04-02 21:00:00,23.15,29.54,3.988,9.58,311.6,0.0,776.52,-1.718
2023-04-02 22:00:00,21.04,42.28,3.504,8.91,308.4,0.0,778.003,-0.939
2023-04-02 23:00:00,19.68,45.8,1.987,5.01,270.1,0.0,778.608,-1.655
2023-04-03 00:00:00,18.48,49.93,0.62,2.05,280.7,0.0,778.569,-1.847
2023-04-03 01:00:00,17.37,51.32,1.394,2.86,204.5,0.0,778.023,-1.912
2023-04-03 02:00:00,16.48,51.27,0.826,2.26,251.5,0.0,777.181,-1.774
2023-04-03 03:00:00,15.51,55.12,0.969,2.28,227.2,0.0,776.519,-1.963
2023-04-03 04:00:00,15.02,57.39,0.908,1.96,202.8,0.0,776.229,-1.833
2023-04-03 05:00:00,13.94,62.63,0.908,1.78,280.8,0.0,776.256,-1.749
2023-04-03 06:00:00,13.27,62.96,0.412,1.01,252.5,0.0,776.652,-1.662
2023-04-03 07:00:00,12.73,62.61,0.614,1.38,219.4,0.0,777.103,11.153
2023-04-03 08:00:00,15.52,52.68,0.687,1.76,315.4,0.0,777.518,167.442
2023-04-03 09:00:00,18.82,41.08,0.904,2.96,292.4,0.0,777.879,406.103
2023-04-03 10:00:00,21.2,36.57,1.173,3.33,356.5,0.0,777.889,644.617
2023-04-03 11:00:00,23.44,32.08,1.556,4.32,23.1,0.0,777.497,834.693
2023-04-03 12:00:00,25.33,24.33,1.976,4.59,13.4,0.0,776.775,963.267
2023-04-03 13:00:00,26.78,19.63,2.227,5.64,37.9,0.0,775.924,997.55
2023-04-03 14:00:00,28.1,17.89,2.17,6.1,38.5,0.0,774.918,949.933
2023-04-03 15:00:00,28.41,17.8,1.819,7.6,96.1,0.0,773.908,599.387
2023-04-03 16:00:00,29.09,17.47,1.717,4.3,189.0,0.0,773.126,501.79
2023-04-03 17:00:00,28.34,18.42,3.426,8.22,173.9,0.0,772.817,394.668
2023-04-03 18:00:00,27.27,14.91,4.154,10.0,163.0,0.0,772.832,218.072
2023-04-03 19:00:00,25.34,14.99,3.483,8.43,165.6,0.0,773.191,39.295
2023-04-03 20:00:00,23.43,20.03,1.312,3.46,205.0,0.0,773.831,-2.203
2023-04-03 21:00:00,22.31,24.57,1.529,3.72,303.7,0.0,774.866,-2.205
2023-04-03 22:00:00,21.3,25.69,1.652,4.44,271.9,0.0,775.791,-2.106
2023-04-03 23:00:00,20.09,25.27,1.465,2.85,241.6,0.0,776.524,-1.982
2023-04-04 00:00:00,18.72,28.24,2.14,4.84,241.8,0.0,776.6,-1.948
2023-04-04 01:00:00,17.89,31.04,0.886,4.09,227.7,0.0,776.469,-1.733
2023-04-04 02:00:00,16.65,37.47,0.817,2.03,229.4,0.0,776.065,-2.042
2023-04-04 03:00:00,15.36,45.44,0.526,1.08,255.3,0.0,775.415,-1.779
2023-04-04 04:00:00,14.52,48.32,1.114,2.94,177.3,0.0,775.076,-2.103
2023-04-04 05:00:00,14.35,50.24,0.844,1.48,279.8,0.0,775.131,-1.656
2023-04-04 06:00:00,14.06,52.73,0.855,1.76,242.1,0.0,775.379,-1.738
2023-04-04 07:00:00,13.65,54.06,0.918,1.44,186.0,0.0,775.903,22.501
2023-04-04 08:00:00,16.27,46.63,0.561,1.76,208.8,0.0,776.454,185.88
2023-04-04 09:00:00,18.53,36.65,1.099,2.47,119.5,0.0,776.764,340.512
2023-04-04 10:00:00,20.32,33.63,0.88,2.87,65.8,0.0,776.868,470.625
2023-04-04 11:00:00,22.49,29.51,1.479,3.66,23.6,0.0,776.512,635.812
2023-04-04 12:00:00,24.16,25.8,1.353,4.84,23.4,0.0,775.924,836.967
2023-04-04 13:00:00,25.81,20.61,2.765,7.38,51.8,0.0,775.009,921.282
2023-04-04 14:00:00,27.48,17.36,2.607,6.07,80.1,0.0,773.985,935.97